id,maintenance_type,status,detector,date_due,date_performed,performed_by,notes,created_at,updated_at
5,SV,CL,6,2025-11-13,2026-03-04,,,2026-09-09 01:47:30,2026-09-09 01:47:30
14,SV,SC,16,2025-11-13,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
67,SV,CL,79,2025-11-13,2026-04-01,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
179,SV,CL,220,2025-11-13,2026-03-26,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
296,SV,SC,361,2025-11-13,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
332,SV,SC,399,2025-11-13,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
134,SV,SC,169,2025-11-12,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
222,SV,SC,274,2025-11-12,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
226,SV,SC,283,2025-11-12,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
356,SV,CL,423,2025-11-12,2026-04-13,,"Serviced Unit, Reset Config, Cleaned Lamp, PID sensor and Pump. Replaced filters, Manually Spanned, all ok",2026-09-09 01:47:30,2026-09-09 01:47:30
480,SV,CL,623,2025-11-10,2026-03-27,,"Reset Config. Set measuring gas, Adjusted date $ time, Cleaned lamp, pid, and pump. Manually Spanned and auto cal'd. All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
483,SV,CL,626,2025-11-10,2026-05-13,,"Serviced Unit, Checked config, Cleaned pump, Replaced filters, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
490,SV,CL,633,2025-11-10,2026-07-01,,"Serviced Unit, checked config, Cleaned Lamp, PID sensor and pump. Replaced filters, Replaced pump hoses. All tests ok.",2026-09-09 01:47:30,2026-09-09 01:47:30
481,SV,CL,624,2025-11-06,2026-03-30,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
469,SV,CL,612,2025-11-05,2026-11-12,,,2026-09-09 01:47:30,2026-09-09 01:47:30
804,BT,CL,113,2025-10-31,2025-10-31,,REPLACED BATTERY,2026-09-09 01:47:30,2026-09-09 01:47:30
128,SV,SC,160,2025-10-30,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
194,SV,SC,239,2025-10-23,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
181,SV,CL,224,2025-10-22,2026-04-01,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
473,SV,CL,616,2025-10-14,2026-04-22,,"Serviced Unit, Checked config, Cleaned pump, Replaced filters, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
169,SV,SC,210,2025-09-30,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
48,SV,CL,54,2025-09-25,2026-04-23,,"REPLACED 02 & HCN SENSOR, SERVICED UNIT, CALILBRATED, CHECKED CONFIG ALL OK",2026-09-09 01:47:30,2026-09-09 01:47:30
235,SV,CL,293,2025-09-25,2026-04-08,,"Serviced Unit, Checked Config, Checked sensors, Calibrated, All Ok",2026-09-09 01:47:30,2026-09-09 01:47:30
35,SV,CL,38,2025-09-24,2026-03-26,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
121,SV,CL,148,2025-09-24,2026-03-26,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
202,SV,SC,248,2025-09-24,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
209,SV,SC,257,2025-09-24,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
303,SV,SC,368,2025-09-24,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
328,SV,SC,395,2025-09-20,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
330,SV,SC,397,2025-09-20,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
584,BT,SC,693,2025-09-20,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
534,SV,SC,693,2025-09-20,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
12,SV,CL,14,2025-08-25,2026-02-19,,,2026-09-09 01:47:30,2026-09-09 01:47:30
301,SV,CL,366,2025-08-25,2026-03-26,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
161,SV,SC,201,2025-08-24,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
472,SV,CL,615,2025-08-21,2026-05-20,,"Serviced Unit, Replaced Filter and Orings, Cleaned pump, all tests OK",2026-09-09 01:47:30,2026-09-09 01:47:30
810,BT,CL,112,2025-08-19,2025-08-19,,REPLACED BATTERY,2026-09-09 01:47:30,2026-09-09 01:47:30
34,SV,CL,37,2025-08-10,2026-04-13,,"Serviced Unit, Checked Config, Checked sensors, Calibrated, All Ok",2026-09-09 01:47:30,2026-09-09 01:47:30
275,SV,SC,339,2025-08-10,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
346,SV,CL,413,2025-08-10,2026-03-26,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
102,SV,SC,126,2025-08-07,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
316,SV,SC,383,2025-08-07,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
321,SV,SC,388,2025-08-07,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
364,SV,SC,431,2025-08-07,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
86,SV,SC,104,2025-07-21,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
104,SV,SC,128,2025-07-21,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
114,SV,SC,141,2025-07-21,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
474,SV,CL,617,2025-07-16,2026-05-28,,"Serviced Unit. Replaced Filters, CLeaned Lamp, PID and pump. Checked Config, All tests ok",2026-09-09 01:47:30,2026-09-09 01:47:30
178,SV,SC,219,2025-07-15,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
263,SV,SC,324,2025-07-15,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
11,SV,SC,12,2025-07-10,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
38,SV,SC,41,2025-07-10,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
261,SV,CL,322,2025-07-10,2026-04-13,,"Serviced Unit, Checked Config, Checked sensors, Calibrated, All Ok",2026-09-09 01:47:30,2026-09-09 01:47:30
457,SV,SC,598,2025-07-09,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
460,SV,SC,601,2025-07-09,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
65,SV,SC,77,2025-07-05,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
471,SV,CL,614,2025-06-10,2026-05-29,,"REPLACED HCN SENSOR, SERVICED UNIT, cleaned pump, replaced filter - Replaced torn rubber boot",2026-09-09 01:47:30,2026-09-09 01:47:30
241,SV,SC,299,2025-05-29,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
334,SV,SC,401,2025-05-29,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
335,SV,SC,402,2025-05-29,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
340,SV,SC,407,2025-05-29,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
341,SV,SC,408,2025-05-29,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
343,SV,SC,410,2025-05-29,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
293,SV,SC,357,2025-05-26,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
239,SV,SC,297,2025-05-22,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
211,SV,SC,259,2025-05-21,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
262,SV,SC,323,2025-05-21,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
306,SV,SC,371,2025-05-21,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
80,SV,SC,96,2025-05-20,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
188,SV,SC,232,2025-05-20,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
198,SV,SC,244,2025-05-20,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
223,SV,SC,275,2025-05-18,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
453,SV,SC,594,2025-05-12,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
252,SV,CL,311,2025-05-12,2026-03-26,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
268,SV,SC,331,2025-05-12,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
282,SV,CL,346,2025-05-12,2026-05-27,,"Service Unit, Replaced Battery and Sensors, Calibrated all ok",2026-09-09 01:47:30,2026-09-09 01:47:30
220,SV,SC,272,2025-05-09,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
273,SV,SC,337,2025-04-28,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
478,SV,CL,621,2025-04-24,2026-04-27,,"Serviced Unit, Checked config, Cleaned pump, Replaced filters, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
452,SV,SC,593,2025-03-20,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
158,SV,SC,197,2025-03-09,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
307,SV,SC,372,2025-03-09,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
450,SV,SC,591,2025-02-28,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
456,SV,SC,597,2025-02-28,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
447,SV,SC,588,2025-02-12,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
110,SV,CL,134,2025-02-12,2026-03-12,,,2026-09-09 01:47:30,2026-09-09 01:47:30
206,SV,SC,254,2025-02-12,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
244,SV,CL,302,2025-02-12,2026-03-26,,"Serviced Unit, Checked config, 
sensors and filter, Calibrated, All ok",2026-09-09 01:47:30,2026-09-09 01:47:30
201,SV,SC,247,2025-02-11,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
274,SV,SC,338,2025-02-11,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
348,SV,SC,415,2025-02-06,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
351,SV,SC,418,2025-02-06,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
458,SV,SC,599,2025-02-05,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
449,SV,SC,590,2025-01-03,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
557,SV,SC,730,2024-12-14,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
561,SV,SC,734,2024-12-14,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
562,SV,SC,735,2024-12-14,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
563,SV,SC,736,2024-12-14,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
455,SV,SC,596,2024-10-23,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
459,SV,SC,600,2024-10-16,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
462,SV,SC,603,2024-08-07,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
451,SV,SC,592,2024-04-04,,,,2026-09-09 01:47:30,2026-09-09 01:47:30
