id,label,serial,status,configuration,purchase_date,purchase_cost,location,detector_model,firmware,notes,created_at,updated_at,location_updated
63,PGM063,M03140431321,OP,1,,,111,1,,,2026-08-30 00:09:00.064736+00:00,2026-08-30 00:09:00.064744+00:00,2026-08-30 00:08:59.977962+00:00
64,PGM064,XXX-00002,OP,1,,,110,1,,,2026-08-30 00:09:00.065438+00:00,2026-08-30 00:09:00.065451+00:00,2026-08-30 00:08:59.977962+00:00
65,PGM065,M03140431521,OP,1,,,95,1,,,2026-08-30 00:09:00.066059+00:00,2026-08-30 00:09:00.066066+00:00,2026-08-30 00:08:59.977962+00:00
66,PGM066,M03140428221,OP,1,,,23,1,,,2026-08-30 00:09:00.066590+00:00,2026-08-30 00:09:00.066597+00:00,2026-08-30 00:08:59.977962+00:00
67,PGM067,XXX-00003,OP,1,,,95,1,,,2026-08-30 00:09:00.067245+00:00,2026-08-30 00:09:00.067252+00:00,2026-08-30 00:08:59.977962+00:00
68,PGM068,M03140427921,OP,1,,,41,1,,,2026-08-30 00:09:00.068094+00:00,2026-08-30 00:09:00.068102+00:00,2026-08-30 00:08:59.977962+00:00
69,PGM069,M03140414421,OP,1,,,54,1,,,2026-08-30 00:09:00.068975+00:00,2026-08-30 00:09:00.068982+00:00,2026-08-30 00:08:59.977962+00:00
70,PGM070,M03140415921,OP,1,,,95,1,,,2026-08-30 00:09:00.069571+00:00,2026-08-30 00:09:00.069578+00:00,2026-08-30 00:08:59.977962+00:00
71,PGM071,M03140431021,OP,1,,,95,1,,,2026-08-30 00:09:00.070241+00:00,2026-08-30 00:09:00.070248+00:00,2026-08-30 00:08:59.977962+00:00
72,PGM072,M03140476921,OP,1,,,100,1,,,2026-08-30 00:09:00.070865+00:00,2026-08-30 00:09:00.070872+00:00,2026-08-30 00:08:59.977962+00:00
73,PGM073,M03140415121,OP,1,,,95,1,,,2026-08-30 00:09:00.071402+00:00,2026-08-30 00:09:00.071409+00:00,2026-08-30 00:08:59.977962+00:00
74,PGM074,M03140480321,OP,1,,,97,1,,,2026-08-30 00:09:00.072068+00:00,2026-08-30 00:09:00.072075+00:00,2026-08-30 00:08:59.977962+00:00
75,PGM075,M03140428021,OP,1,,,95,1,,,2026-08-30 00:09:00.072635+00:00,2026-08-30 00:09:00.072642+00:00,2026-08-30 00:08:59.977962+00:00
76,PGM076,M03140428121,OP,1,,,27,1,,,2026-08-30 00:09:00.073225+00:00,2026-08-30 00:09:00.073232+00:00,2026-08-30 00:08:59.977962+00:00
77,PGM077,M03140420821,OP,1,,,95,1,,,2026-08-30 00:09:00.073887+00:00,2026-08-30 00:09:00.073894+00:00,2026-08-30 00:08:59.977962+00:00
78,PGM078,M03140480521,OP,1,,,95,1,,,2026-08-30 00:09:00.074394+00:00,2026-08-30 00:09:00.074400+00:00,2026-08-30 00:08:59.977962+00:00
79,PGM079,M03140486521,OP,1,,,33,1,,,2026-08-30 00:09:00.075023+00:00,2026-08-30 00:09:00.075030+00:00,2026-08-30 00:08:59.977962+00:00
80,PGM080,M02140433221,OP,1,,,106,1,,,2026-08-30 00:09:00.075547+00:00,2026-08-30 00:09:00.075567+00:00,2026-08-30 00:08:59.977962+00:00
81,PGM081,M03140432321,OP,1,,,95,1,,,2026-08-30 00:09:00.076150+00:00,2026-08-30 00:09:00.076157+00:00,2026-08-30 00:08:59.977962+00:00
82,PGM082,M03140434621,OP,1,,,98,1,,,2026-08-30 00:09:00.076756+00:00,2026-08-30 00:09:00.076762+00:00,2026-08-30 00:08:59.977962+00:00
83,PGM083,M03140420921,OP,2,,,95,1,,,2026-08-30 00:09:00.077386+00:00,2026-08-30 00:09:00.077398+00:00,2026-08-30 00:08:59.977962+00:00
84,PGM084,M03140435021,OP,1,,,98,1,,,2026-08-30 00:09:00.078379+00:00,2026-08-30 00:09:00.078391+00:00,2026-08-30 00:08:59.977962+00:00
85,PGM085,M03140431421,OP,1,,,95,1,,,2026-08-30 00:09:00.079151+00:00,2026-08-30 00:09:00.079163+00:00,2026-08-30 00:08:59.977962+00:00
86,PGM086,M03140485921,OP,1,,,40,1,,,2026-08-30 00:09:00.079845+00:00,2026-08-30 00:09:00.079853+00:00,2026-08-30 00:08:59.977962+00:00
87,PGM087,M03140421521,OP,1,,,95,1,,,2026-08-30 00:09:00.080363+00:00,2026-08-30 00:09:00.080370+00:00,2026-08-30 00:08:59.977962+00:00
88,PGM088,M03140486621,OP,1,,,95,1,,,2026-08-30 00:09:00.080948+00:00,2026-08-30 00:09:00.080956+00:00,2026-08-30 00:08:59.977962+00:00
89,PGM089,M03140426221,OP,1,,,95,1,,,2026-08-30 00:09:00.081532+00:00,2026-08-30 00:09:00.081539+00:00,2026-08-30 00:08:59.977962+00:00
90,PGM090,M03140422121,OP,1,,,95,1,,,2026-08-30 00:09:00.082111+00:00,2026-08-30 00:09:00.082118+00:00,2026-08-30 00:08:59.977962+00:00
91,PGM091,M03140434421,OP,1,,,95,1,,,2026-08-30 00:09:00.082659+00:00,2026-08-30 00:09:00.082696+00:00,2026-08-30 00:08:59.977962+00:00
92,PGM092,M03140433421,OP,1,,,95,1,,,2026-08-30 00:09:00.083287+00:00,2026-08-30 00:09:00.083294+00:00,2026-08-30 00:08:59.977962+00:00
93,PGM093,M03140433521,OP,1,,,100,1,,,2026-08-30 00:09:00.084003+00:00,2026-08-30 00:09:00.084010+00:00,2026-08-30 00:08:59.977962+00:00
94,PGM094,M03140486821,OP,1,,,95,1,,,2026-08-30 00:09:00.084757+00:00,2026-08-30 00:09:00.084765+00:00,2026-08-30 00:08:59.977962+00:00
95,PGM095,M03140427821,OP,1,,,95,1,,,2026-08-30 00:09:00.085374+00:00,2026-08-30 00:09:00.085381+00:00,2026-08-30 00:08:59.977962+00:00
96,PGM096,M03140482921,OP,1,,,95,1,,,2026-08-30 00:09:00.086062+00:00,2026-08-30 00:09:00.086069+00:00,2026-08-30 00:08:59.977962+00:00
97,PGM097,M03140426121,OP,1,,,95,1,,,2026-08-30 00:09:00.086630+00:00,2026-08-30 00:09:00.086637+00:00,2026-08-30 00:08:59.977962+00:00
98,PGM098,M03140435921,OP,1,,,95,1,,,2026-08-30 00:09:00.087221+00:00,2026-08-30 00:09:00.087228+00:00,2026-08-30 00:08:59.977962+00:00
99,PGM099,M03140425021,OP,1,,,95,1,,,2026-08-30 00:09:00.087916+00:00,2026-08-30 00:09:00.087923+00:00,2026-08-30 00:08:59.977962+00:00
100,PGM100,M03140421921,OP,1,,,8,1,,,2026-08-30 00:09:00.088450+00:00,2026-08-30 00:09:00.088457+00:00,2026-08-30 00:08:59.977962+00:00
101,PGM101,M03140484921,OP,1,,,40,1,,,2026-08-30 00:09:00.089062+00:00,2026-08-30 00:09:00.089070+00:00,2026-08-30 00:08:59.977962+00:00
102,PGM102,M03140425421,OP,1,,,95,1,,,2026-08-30 00:09:00.089596+00:00,2026-08-30 00:09:00.089603+00:00,2026-08-30 00:08:59.977962+00:00
103,PGM103,M03140479521,OP,1,,,40,1,,,2026-08-30 00:09:00.090194+00:00,2026-08-30 00:09:00.090201+00:00,2026-08-30 00:08:59.977962+00:00
104,PGM104,M03140480421,OP,1,,,95,1,,,2026-08-30 00:09:00.090734+00:00,2026-08-30 00:09:00.090741+00:00,2026-08-30 00:08:59.977962+00:00
105,PGM105,M03140424921,OP,1,,,95,1,,,2026-08-30 00:09:00.091267+00:00,2026-08-30 00:09:00.091275+00:00,2026-08-30 00:08:59.977962+00:00
106,PGM106,M03140416721,OP,1,,,95,1,,,2026-08-30 00:09:00.091862+00:00,2026-08-30 00:09:00.091869+00:00,2026-08-30 00:08:59.977962+00:00
107,PGM107,M03140479421,OP,1,,,95,1,,,2026-08-30 00:09:00.092417+00:00,2026-08-30 00:09:00.092425+00:00,2026-08-30 00:08:59.977962+00:00
108,PGM108,M03140480821,OP,1,,,95,1,,,2026-08-30 00:09:00.093004+00:00,2026-08-30 00:09:00.093011+00:00,2026-08-30 00:08:59.977962+00:00
109,PGM109,M03140483821,OP,1,,,95,1,,,2026-08-30 00:09:00.093682+00:00,2026-08-30 00:09:00.093695+00:00,2026-08-30 00:08:59.977962+00:00
110,PGM110,M03140418021,OP,1,,,95,1,,,2026-08-30 00:09:00.094652+00:00,2026-08-30 00:09:00.094672+00:00,2026-08-30 00:08:59.977962+00:00
111,PGM111,M03140426921,OP,1,,,95,1,,,2026-08-30 00:09:00.095240+00:00,2026-08-30 00:09:00.095247+00:00,2026-08-30 00:08:59.977962+00:00
112,PGM112,M03140415821,OP,1,,,95,1,,,2026-08-30 00:09:00.095812+00:00,2026-08-30 00:09:00.095819+00:00,2026-08-30 00:08:59.977962+00:00
113,PGM113,M03140479021,OP,1,,,95,1,,,2026-08-30 00:09:00.096347+00:00,2026-08-30 00:09:00.096354+00:00,2026-08-30 00:08:59.977962+00:00
114,PGM114,M03140420621,OP,1,,,95,1,,,2026-08-30 00:09:00.096975+00:00,2026-08-30 00:09:00.096982+00:00,2026-08-30 00:08:59.977962+00:00
115,PGM115,M03140428821,OP,1,,,106,1,,,2026-08-30 00:09:00.097509+00:00,2026-08-30 00:09:00.097529+00:00,2026-08-30 00:08:59.977962+00:00
116,PGM116,M03140414521,OP,1,,,95,1,,,2026-08-30 00:09:00.098096+00:00,2026-08-30 00:09:00.098103+00:00,2026-08-30 00:08:59.977962+00:00
117,PGM117,M03140485321,OP,1,,,111,1,,,2026-08-30 00:09:00.098634+00:00,2026-08-30 00:09:00.098640+00:00,2026-08-30 00:08:59.977962+00:00
118,PGM118,M03140484021,OP,1,,,95,1,,,2026-08-30 00:09:00.099215+00:00,2026-08-30 00:09:00.099222+00:00,2026-08-30 00:08:59.977962+00:00
119,PGM119,M03140480921,OP,1,,,95,1,,,2026-08-30 00:09:00.099836+00:00,2026-08-30 00:09:00.099843+00:00,2026-08-30 00:08:59.977962+00:00
120,PGM120,XXX-00004,OP,1,,,110,1,,,2026-08-30 00:09:00.100518+00:00,2026-08-30 00:09:00.100526+00:00,2026-08-30 00:08:59.977962+00:00
121,PGM121,M03140478021,OP,1,,,95,1,,,2026-08-30 00:09:00.101185+00:00,2026-08-30 00:09:00.101193+00:00,2026-08-30 00:08:59.977962+00:00
122,PGM122,M03140413521,OP,1,,,95,1,,,2026-08-30 00:09:00.101995+00:00,2026-08-30 00:09:00.102011+00:00,2026-08-30 00:08:59.977962+00:00
123,PGM123,M03140420521,OP,1,,,95,1,,,2026-08-30 00:09:00.102925+00:00,2026-08-30 00:09:00.102933+00:00,2026-08-30 00:08:59.977962+00:00
124,PGM124,M03140419021,OP,1,,,6,1,,,2026-08-30 00:09:00.103465+00:00,2026-08-30 00:09:00.103473+00:00,2026-08-30 00:08:59.977962+00:00
125,PGM125,M03140412621,OP,1,,,95,1,,,2026-08-30 00:09:00.104086+00:00,2026-08-30 00:09:00.104093+00:00,2026-08-30 00:08:59.977962+00:00
126,PGM126,M03140417621,OP,1,,,95,1,,,2026-08-30 00:09:00.104590+00:00,2026-08-30 00:09:00.104597+00:00,2026-08-30 00:08:59.977962+00:00
127,PGM127,M03140422421,OP,1,,,95,1,,,2026-08-30 00:09:00.105205+00:00,2026-08-30 00:09:00.105212+00:00,2026-08-30 00:08:59.977962+00:00
128,PGM128,M03140416321,OP,1,,,96,1,,,2026-08-30 00:09:00.105840+00:00,2026-08-30 00:09:00.105848+00:00,2026-08-30 00:08:59.977962+00:00
129,PGM129,M03140414221,OP,1,,,106,1,,,2026-08-30 00:09:00.106427+00:00,2026-08-30 00:09:00.106434+00:00,2026-08-30 00:08:59.977962+00:00
130,PGM130,M02140484321,OP,1,,,95,1,,,2026-08-30 00:09:00.107093+00:00,2026-08-30 00:09:00.107100+00:00,2026-08-30 00:08:59.977962+00:00
131,PGM131,M03140482621,OP,1,,,106,1,,,2026-08-30 00:09:00.107704+00:00,2026-08-30 00:09:00.107713+00:00,2026-08-30 00:08:59.977962+00:00
132,PGM132,M02140416221,OP,1,,,95,1,,,2026-08-30 00:09:00.108285+00:00,2026-08-30 00:09:00.108292+00:00,2026-08-30 00:08:59.977962+00:00
133,PGM133,M03140483321,OP,1,,,95,1,,,2026-08-30 00:09:00.108897+00:00,2026-08-30 00:09:00.108904+00:00,2026-08-30 00:08:59.977962+00:00
134,PGM134,M03140425121,OP,1,,,95,1,,,2026-08-30 00:09:00.109468+00:00,2026-08-30 00:09:00.109476+00:00,2026-08-30 00:08:59.977962+00:00
135,PGM135,M03140477021,OP,1,,,95,1,,,2026-08-30 00:09:00.110068+00:00,2026-08-30 00:09:00.110075+00:00,2026-08-30 00:08:59.977962+00:00
136,PGM136,M03140477521,OP,1,,,95,1,,,2026-08-30 00:09:00.110604+00:00,2026-08-30 00:09:00.110612+00:00,2026-08-30 00:08:59.977962+00:00
137,PGM137,M03140413321,OP,1,,,95,1,,,2026-08-30 00:09:00.111377+00:00,2026-08-30 00:09:00.111385+00:00,2026-08-30 00:08:59.977962+00:00
138,PGM138,XXX-00005,OP,1,,,110,1,,,2026-08-30 00:09:00.112100+00:00,2026-08-30 00:09:00.112108+00:00,2026-08-30 00:08:59.977962+00:00
139,PGM139,M03140482421,OP,1,,,95,1,,,2026-08-30 00:09:00.112648+00:00,2026-08-30 00:09:00.112656+00:00,2026-08-30 00:08:59.977962+00:00
140,PGM140,M03140458921,OP,1,,,95,1,,,2026-08-30 00:09:00.113197+00:00,2026-08-30 00:09:00.113204+00:00,2026-08-30 00:08:59.977962+00:00
141,PGM141,M03140481721,OP,1,,,95,1,,,2026-08-30 00:09:00.113822+00:00,2026-08-30 00:09:00.113830+00:00,2026-08-30 00:08:59.977962+00:00
142,PGM142,M03140482021,OP,1,,,95,1,,,2026-08-30 00:09:00.114361+00:00,2026-08-30 00:09:00.114368+00:00,2026-08-30 00:08:59.977962+00:00
143,PGM143,M03140478721,OP,1,,,95,1,,,2026-08-30 00:09:00.114950+00:00,2026-08-30 00:09:00.114957+00:00,2026-08-30 00:08:59.977962+00:00
144,PGM144,M03140413221,OP,1,,,95,1,,,2026-08-30 00:09:00.115482+00:00,2026-08-30 00:09:00.115489+00:00,2026-08-30 00:08:59.977962+00:00
145,PGM145,M03140418121,OP,1,,,95,1,,,2026-08-30 00:09:00.116039+00:00,2026-08-30 00:09:00.116047+00:00,2026-08-30 00:08:59.977962+00:00
146,PGM146,M03140480121,OP,1,,,95,1,,,2026-08-30 00:09:00.116582+00:00,2026-08-30 00:09:00.116589+00:00,2026-08-30 00:08:59.977962+00:00
147,PGM147,M03140377721,OP,1,,,98,1,,,2026-08-30 00:09:00.117191+00:00,2026-08-30 00:09:00.117198+00:00,2026-08-30 00:08:59.977962+00:00
148,PGM148,M03140458321,OP,1,,,95,1,,,2026-08-30 00:09:00.117954+00:00,2026-08-30 00:09:00.117967+00:00,2026-08-30 00:08:59.977962+00:00
149,PGM149,XXX-00006,OP,1,,,110,1,,,2026-08-30 00:09:00.118936+00:00,2026-08-30 00:09:00.118944+00:00,2026-08-30 00:08:59.977962+00:00
150,PGM150,M03140452921,OP,1,,,95,1,,,2026-08-30 00:09:00.119734+00:00,2026-08-30 00:09:00.119742+00:00,2026-08-30 00:08:59.977962+00:00
151,PGM151,M03140479721,OP,1,,,95,1,,,2026-08-30 00:09:00.120423+00:00,2026-08-30 00:09:00.120430+00:00,2026-08-30 00:08:59.977962+00:00
152,PGM152,M03140458821,OP,1,,,95,1,,,2026-08-30 00:09:00.121096+00:00,2026-08-30 00:09:00.121103+00:00,2026-08-30 00:08:59.977962+00:00
153,PGM153,M03140456521,OP,1,,,95,1,,,2026-08-30 00:09:00.121794+00:00,2026-08-30 00:09:00.121802+00:00,2026-08-30 00:08:59.977962+00:00
154,PGM154,M03140456221,OP,1,,,95,1,,,2026-08-30 00:09:00.122510+00:00,2026-08-30 00:09:00.122518+00:00,2026-08-30 00:08:59.977962+00:00
155,PGM155,M03140457921,OP,1,,,95,1,,,2026-08-30 00:09:00.123212+00:00,2026-08-30 00:09:00.123219+00:00,2026-08-30 00:08:59.977962+00:00
156,PGM156,M03140417021,OP,1,,,95,1,,,2026-08-30 00:09:00.123952+00:00,2026-08-30 00:09:00.123959+00:00,2026-08-30 00:08:59.977962+00:00
157,PGM157,M03140480721,OP,1,,,106,1,,,2026-08-30 00:09:00.124561+00:00,2026-08-30 00:09:00.124568+00:00,2026-08-30 00:08:59.977962+00:00
158,PGM158,XXX-00007,OP,1,,,110,1,,,2026-08-30 00:09:00.125271+00:00,2026-08-30 00:09:00.125277+00:00,2026-08-30 00:08:59.977962+00:00
159,PGM159,M03140424721,OP,1,,,95,1,,,2026-08-30 00:09:00.125965+00:00,2026-08-30 00:09:00.125972+00:00,2026-08-30 00:08:59.977962+00:00
160,PGM160,M03140475821,OP,1,,,98,1,,,2026-08-30 00:09:00.126573+00:00,2026-08-30 00:09:00.126580+00:00,2026-08-30 00:08:59.977962+00:00
161,PGM161,XXX-00008,OP,1,,,110,1,,,2026-08-30 00:09:00.127362+00:00,2026-08-30 00:09:00.127390+00:00,2026-08-30 00:08:59.977962+00:00
162,PGM162,M03140486421,OP,2,,,95,1,,,2026-08-30 00:09:00.128124+00:00,2026-08-30 00:09:00.128132+00:00,2026-08-30 00:08:59.977962+00:00
163,PGM163,M03140477321,OP,1,,,95,1,,,2026-08-30 00:09:00.128802+00:00,2026-08-30 00:09:00.128809+00:00,2026-08-30 00:08:59.977962+00:00
164,PGM164,M03140455521,OP,1,,,98,1,,,2026-08-30 00:09:00.129492+00:00,2026-08-30 00:09:00.129499+00:00,2026-08-30 00:08:59.977962+00:00
165,PGM165,M03140435221,OP,1,,,95,1,,,2026-08-30 00:09:00.130206+00:00,2026-08-30 00:09:00.130213+00:00,2026-08-30 00:08:59.977962+00:00
166,PGM166,M03140448921,OP,1,,,95,1,,,2026-08-30 00:09:00.130919+00:00,2026-08-30 00:09:00.130926+00:00,2026-08-30 00:08:59.977962+00:00
167,PGM167,M03140453521,OP,1,,,95,1,,,2026-08-30 00:09:00.131603+00:00,2026-08-30 00:09:00.131611+00:00,2026-08-30 00:08:59.977962+00:00
168,PGM168,M03140416821,OP,1,,,95,1,,,2026-08-30 00:09:00.132346+00:00,2026-08-30 00:09:00.132354+00:00,2026-08-30 00:08:59.977962+00:00
169,PGM169,M03140419521,OP,1,,,114,1,,,2026-08-30 00:09:00.133068+00:00,2026-08-30 00:09:00.133076+00:00,2026-08-30 00:08:59.977962+00:00
170,PGM170,M03140420321,OP,1,,,95,1,,,2026-08-30 00:09:00.133874+00:00,2026-08-30 00:09:00.133882+00:00,2026-08-30 00:08:59.977962+00:00
171,PGM171,M03140423621,OP,1,,,95,1,,,2026-08-30 00:09:00.134644+00:00,2026-08-30 00:09:00.134656+00:00,2026-08-30 00:08:59.977962+00:00
172,PGM172,M03140484821,OP,1,,,95,1,,,2026-08-30 00:09:00.135559+00:00,2026-08-30 00:09:00.135566+00:00,2026-08-30 00:08:59.977962+00:00
173,PGM173,M03140485521,OP,1,,,95,1,,,2026-08-30 00:09:00.136310+00:00,2026-08-30 00:09:00.136317+00:00,2026-08-30 00:08:59.977962+00:00
174,PGM174,M03140452221,OP,1,,,95,1,,,2026-08-30 00:09:00.136998+00:00,2026-08-30 00:09:00.137005+00:00,2026-08-30 00:08:59.977962+00:00
175,PGM175,M03140422621,OP,1,,,95,1,,,2026-08-30 00:09:00.137656+00:00,2026-08-30 00:09:00.137670+00:00,2026-08-30 00:08:59.977962+00:00
176,PGM176,M03140454221,OP,1,,,95,1,,,2026-08-30 00:09:00.138465+00:00,2026-08-30 00:09:00.138473+00:00,2026-08-30 00:08:59.977962+00:00
177,PGM177,M03140459021,OP,1,,,95,1,,,2026-08-30 00:09:00.139169+00:00,2026-08-30 00:09:00.139176+00:00,2026-08-30 00:08:59.977962+00:00
178,PGM178,M03140450621,OP,1,,,95,1,,,2026-08-30 00:09:00.139929+00:00,2026-08-30 00:09:00.139936+00:00,2026-08-30 00:08:59.977962+00:00
179,PGM179,M03140475721,OP,1,,,95,1,,,2026-08-30 00:09:00.140625+00:00,2026-08-30 00:09:00.140633+00:00,2026-08-30 00:08:59.977962+00:00
180,PGM180,M03140425921,OP,1,,,100,1,,,2026-08-30 00:09:00.141364+00:00,2026-08-30 00:09:00.141371+00:00,2026-08-30 00:08:59.977962+00:00
181,PGM181,M03140478321,OP,1,,,95,1,,,2026-08-30 00:09:00.142146+00:00,2026-08-30 00:09:00.142153+00:00,2026-08-30 00:08:59.977962+00:00
182,PGM182,M03140453021,OP,1,,,40,1,,,2026-08-30 00:09:00.142900+00:00,2026-08-30 00:09:00.142907+00:00,2026-08-30 00:08:59.977962+00:00
183,PGM183,M03140477121,OP,1,,,99,1,,,2026-08-30 00:09:00.143531+00:00,2026-08-30 00:09:00.143538+00:00,2026-08-30 00:08:59.977962+00:00
184,PGM184,M03140476321,OP,1,,,95,1,,,2026-08-30 00:09:00.144228+00:00,2026-08-30 00:09:00.144249+00:00,2026-08-30 00:08:59.977962+00:00
185,PGM185,M03140450121,OP,1,,,111,1,,,2026-08-30 00:09:00.145118+00:00,2026-08-30 00:09:00.145125+00:00,2026-08-30 00:08:59.977962+00:00
186,PGM186,M03140421321,OP,1,,,95,1,,,2026-08-30 00:09:00.145855+00:00,2026-08-30 00:09:00.145863+00:00,2026-08-30 00:08:59.977962+00:00
187,PGM187,M03140435421,OP,1,,,95,1,,,2026-08-30 00:09:00.146536+00:00,2026-08-30 00:09:00.146544+00:00,2026-08-30 00:08:59.977962+00:00
188,PGM188,M03140414121,OP,1,,,40,1,,,2026-08-30 00:09:00.147243+00:00,2026-08-30 00:09:00.147251+00:00,2026-08-30 00:08:59.977962+00:00
189,PGM189,M03140419221,OP,1,,,98,1,,,2026-08-30 00:09:00.147978+00:00,2026-08-30 00:09:00.147986+00:00,2026-08-30 00:08:59.977962+00:00
190,PGM190,M03140433021,OP,1,,,95,1,,,2026-08-30 00:09:00.148661+00:00,2026-08-30 00:09:00.148676+00:00,2026-08-30 00:08:59.977962+00:00
191,PGM191,M03140423321,OP,1,,,95,1,,,2026-08-30 00:09:00.149398+00:00,2026-08-30 00:09:00.149406+00:00,2026-08-30 00:08:59.977962+00:00
192,PGM192,M03140432721,OP,1,,,95,1,,,2026-08-30 00:09:00.150141+00:00,2026-08-30 00:09:00.150149+00:00,2026-08-30 00:08:59.977962+00:00
193,PGM193,M03140427021,OP,1,,,103,1,,,2026-08-30 00:09:00.150965+00:00,2026-08-30 00:09:00.150973+00:00,2026-08-30 00:08:59.977962+00:00
194,PGM194,XXX-00009,OP,1,,,110,1,,,2026-08-30 00:09:00.151851+00:00,2026-08-30 00:09:00.151859+00:00,2026-08-30 00:08:59.977962+00:00
195,PGM195,M03140432221,OP,1,,,95,1,,,2026-08-30 00:09:00.152573+00:00,2026-08-30 00:09:00.152581+00:00,2026-08-30 00:08:59.977962+00:00
196,PGM196,M03140417921,OP,1,,,95,1,,,2026-08-30 00:09:00.153347+00:00,2026-08-30 00:09:00.153355+00:00,2026-08-30 00:08:59.977962+00:00
197,PGM197,M03140481321,OP,1,,,95,1,,,2026-08-30 00:09:00.154092+00:00,2026-08-30 00:09:00.154099+00:00,2026-08-30 00:08:59.977962+00:00
198,PGM198,M03140416121,OP,1,,,95,1,,,2026-08-30 00:09:00.154857+00:00,2026-08-30 00:09:00.154865+00:00,2026-08-30 00:08:59.977962+00:00
199,PGM199,M03140428321,OP,1,,,95,1,,,2026-08-30 00:09:00.155533+00:00,2026-08-30 00:09:00.155540+00:00,2026-08-30 00:08:59.977962+00:00
200,PGM200,M03140419821,OP,1,,,95,1,,,2026-08-30 00:09:00.156263+00:00,2026-08-30 00:09:00.156270+00:00,2026-08-30 00:08:59.977962+00:00
201,PGM201,M03140455621,OP,1,,,95,1,,,2026-08-30 00:09:00.156969+00:00,2026-08-30 00:09:00.156977+00:00,2026-08-30 00:08:59.977962+00:00
202,PGM202,M03140423821,OP,1,,,95,1,,,2026-08-30 00:09:00.157663+00:00,2026-08-30 00:09:00.157700+00:00,2026-08-30 00:08:59.977962+00:00
203,PGM203,M03140454521,OP,1,,,54,1,,,2026-08-30 00:09:00.158402+00:00,2026-08-30 00:09:00.158409+00:00,2026-08-30 00:08:59.977962+00:00
204,PGM204,M03140457521,OP,1,,,95,1,,,2026-08-30 00:09:00.159136+00:00,2026-08-30 00:09:00.159143+00:00,2026-08-30 00:08:59.977962+00:00
205,PGM205,M03140425221,OP,1,,,111,1,,,2026-08-30 00:09:00.159868+00:00,2026-08-30 00:09:00.159876+00:00,2026-08-30 00:08:59.977962+00:00
206,PGM206,M03140418321,OP,1,,,95,1,,,2026-08-30 00:09:00.160700+00:00,2026-08-30 00:09:00.160724+00:00,2026-08-30 00:08:59.977962+00:00
207,PGM207,M03140455221,OP,1,,,95,1,,,2026-08-30 00:09:00.161402+00:00,2026-08-30 00:09:00.161409+00:00,2026-08-30 00:08:59.977962+00:00
208,PGM208,M03140433621,OP,1,,,95,1,,,2026-08-30 00:09:00.162141+00:00,2026-08-30 00:09:00.162149+00:00,2026-08-30 00:08:59.977962+00:00
209,PGM209,M03140454921,OP,1,,,95,1,,,2026-08-30 00:09:00.162887+00:00,2026-08-30 00:09:00.162895+00:00,2026-08-30 00:08:59.977962+00:00
210,PGM210,M03140434021,OP,1,,,95,1,,,2026-08-30 00:09:00.163577+00:00,2026-08-30 00:09:00.163585+00:00,2026-08-30 00:08:59.977962+00:00
211,PGM211,M03140434121,OP,1,,,111,1,,,2026-08-30 00:09:00.164323+00:00,2026-08-30 00:09:00.164331+00:00,2026-08-30 00:08:59.977962+00:00
212,PGM212,XXX-00010,OP,1,,,95,1,,,2026-08-30 00:09:00.164980+00:00,2026-08-30 00:09:00.164987+00:00,2026-08-30 00:08:59.977962+00:00
213,PGM213,M03140460021,OP,1,,,95,1,,,2026-08-30 00:09:00.165630+00:00,2026-08-30 00:09:00.165637+00:00,2026-08-30 00:08:59.977962+00:00
214,PGM214,M03140476721,OP,1,,,54,1,,,2026-08-30 00:09:00.166339+00:00,2026-08-30 00:09:00.166346+00:00,2026-08-30 00:08:59.977962+00:00
215,PGM215,M03140420721,OP,1,,,95,1,,,2026-08-30 00:09:00.167204+00:00,2026-08-30 00:09:00.167211+00:00,2026-08-30 00:08:59.977962+00:00
216,PGM216,M03140482821,OP,1,,,111,1,,,2026-08-30 00:09:00.168121+00:00,2026-08-30 00:09:00.168129+00:00,2026-08-30 00:08:59.977962+00:00
217,PGM217,M03140434521,OP,1,,,95,1,,,2026-08-30 00:09:00.168905+00:00,2026-08-30 00:09:00.168913+00:00,2026-08-30 00:08:59.977962+00:00
218,PGM218,M03140418821,OP,1,,,99,1,,,2026-08-30 00:09:00.169612+00:00,2026-08-30 00:09:00.169619+00:00,2026-08-30 00:08:59.977962+00:00
219,PGM219,M03140484721,OP,1,,,104,1,,,2026-08-30 00:09:00.170353+00:00,2026-08-30 00:09:00.170360+00:00,2026-08-30 00:08:59.977962+00:00
220,PGM220,M03140421721,OP,1,,,95,1,,,2026-08-30 00:09:00.171151+00:00,2026-08-30 00:09:00.171159+00:00,2026-08-30 00:08:59.977962+00:00
221,PGM221,M03140429421,OP,1,,,95,1,,,2026-08-30 00:09:00.171912+00:00,2026-08-30 00:09:00.171937+00:00,2026-08-30 00:08:59.977962+00:00
222,PGM222,M03140432921,OP,1,,,95,1,,,2026-08-30 00:09:00.172626+00:00,2026-08-30 00:09:00.172634+00:00,2026-08-30 00:08:59.977962+00:00
223,PGM223,XXX-00011,OP,1,,,110,1,,,2026-08-30 00:09:00.173388+00:00,2026-08-30 00:09:00.173395+00:00,2026-08-30 00:08:59.977962+00:00
224,PGM224,M03140421821,OP,1,,,40,1,,,2026-08-30 00:09:00.174146+00:00,2026-08-30 00:09:00.174153+00:00,2026-08-30 00:08:59.977962+00:00
